r;rid;node1;node2;type;w
r;319666444;4658;19069;0;28
r;3078836;4658;19150;17;29
r;376186078;4658;19226;25;25
r;82277646;4658;19298;0;11
r;80898811;4658;19298;10;12
r;98708631;4658;19356;0;27
r;98444168;4658;19356;9;-26
r;3866704;4658;19412;777;9
r;98617790;4658;19679;0;28
r;98389439;4658;19679;10;34
r;11875435;4658;19745;11;121
r;319666399;4658;19817;0;27
r;405584955;4658;20049;10;12
r;97053996;4658;20466;0;18
r;12783240;4658;20466;10;17
r;54316879;4658;20534;0;23
r;53725546;4658;20534;5;100
r;3866750;4658;20534;777;9
r;30543804;4658;21109;0;61
r;1790607;4658;21109;666;1
r;469272077;4658;21137;10;2
r;11340062;4658;21314;28;40
r;369993759;4658;21314;155;15
r;3866715;4658;21314;777;9
r;12293940;4658;21405;0;30
r;582405;4658;21405;5;180
r;11875158;4658;21780;11;121
r;2299154;4658;21988;0;70
r;53739850;4658;21988;5;96
r;8577229;4658;22199;11;165
r;3866756;4658;22576;777;9
r;14637114;4658;22762;0;4
r;13018543;4658;22762;10;51
r;3866859;4658;22817;777;9
r;15630766;4658;23126;0;27
r;14550824;4658;23126;10;32
r;319666416;4658;23159;0;27
r;319666482;4658;23649;0;28
r;12859725;4658;23673;0;26
r;11024112;4658;23673;10;26
r;98623349;4658;24089;0;17
r;97415168;4658;24089;10;26
r;12293939;4658;24169;0;23
r;582407;4658;24169;5;122
r;9983541;4658;24169;10;26
r;11338759;4658;24169;28;38
r;3866791;4658;24169;777;9
r;1322672;4658;24742;0;104
r;229365;4658;24742;35;109
r;416809487;4658;24774;0;40
r;416809489;4658;24774;10;35
r;319666406;4658;24805;0;29
r;82067632;4658;24956;6;-26
r;477521822;4658;25120;17;25
r;934637;4658;25188;0;26
r;334353707;4658;25638;17;34
r;3866720;4658;25788;777;9
r;29304790;4658;25856;0;29
r;9972952;4658;25856;9;30
r;934638;4658;26037;0;29
r;9973862;4658;26056;0;15
r;215145;4658;26056;10;63
r;1726031;4658;26152;7;32
r;82170857;4658;26363;0;21
r;82067290;4658;26363;9;-35
r;110135652;4658;26387;10;13
r;9973168;4658;27120;0;16
r;193370;4658;27120;10;63
r;6497353;4658;27120;777;9
r;29305272;4658;27474;0;24
r;9975413;4658;27474;9;29
r;10121479;4658;27697;10;9
r;1588466;4658;27700;22;53
r;288415223;4658;27700;54;25
r;1790600;4658;27700;666;1
r;1322671;4658;28044;0;152
r;53761740;4658;28044;5;192
r;231539;4658;28044;35;130
r;28988120;4658;28065;0;29
r;28971405;4658;28065;10;34
r;15600682;4658;28449;0;26
r;14510104;4658;28449;10;35
r;97053962;4658;28453;32;16
r;15074824;4658;28781;26;61
r;3866710;4658;29039;777;9
r;29327687;4658;29052;0;21
r;9981882;4658;29052;10;39
r;83029108;4658;29219;0;26
r;82817132;4658;29219;10;28
r;3866706;4658;29433;777;9
r;98826717;4658;29902;0;22
r;98749869;4658;29902;10;32
r;97054009;4658;30171;0;18
r;9976872;4658;30171;10;15
r;11357342;4658;30171;15;38
r;9972823;4658;30307;9;10
r;10121485;4658;30459;10;9
r;9997194;4658;30810;10;5
r;11352345;4658;30810;15;38
r;934639;4658;30843;0;29
r;4725730;4658;30902;777;9
r;319666442;4658;31114;0;26
r;3866823;4658;31343;777;9
r;331922644;4658;31372;10;4
r;378012720;4658;31514;9;25
r;9351318;4658;31526;0;64
r;2377445;4658;31526;6;88
r;237047;4658;31526;35;56
r;1790605;4658;31526;666;1
r;4725682;4658;31920;777;9
r;4725757;4658;31964;777;9
r;3866871;4658;32223;777;9
r;319689204;4658;32383;10;14
r;10121487;4658;32459;10;9
r;319666477;4658;32667;0;27
r;12911869;4658;32813;0;14
r;10482921;4658;32813;10;16
r;15633906;4658;32838;0;34
r;14550840;4658;32838;10;26
r;17433038;4658;33252;777;9
r;15767426;4658;33262;0;26
r;15763445;4658;33262;10;40
r;97144039;4658;33633;0;34
r;97144047;4658;33892;0;36
r;107364524;4658;34046;0;9
r;106971101;4658;34046;10;34
r;82167324;4658;34898;0;21
r;82076580;4658;34898;9;-32
r;319666483;4658;35461;0;27
r;97053982;4658;35508;0;28
r;97054032;4658;35508;10;27
r;8581883;4658;35767;11;163
r;14845043;4658;35999;24;30
r;3866800;4658;36113;777;9
r;219480724;4658;36276;10;3
r;97740776;4658;36548;24;30
r;3866746;4658;36556;777;9
r;319666464;4658;37214;0;26
r;385107511;4658;37229;30;25
r;3866758;4658;37271;777;9
r;4725742;4658;37544;777;9
r;1322667;4658;37616;0;30
r;368073717;4658;37902;0;30
r;149281696;4658;37902;9;27
r;3866820;4658;37902;777;9
