r;13722772;63235;217641;0;-5
r;13722801;63235;313180;0;-5
r;13722798;63235;332486;0;0
r;312049443;63235;76271;0;1
r;312053387;63235;143945;0;1
r;367336642;63235;14471936;0;1
r;472017744;63235;16899820;0;1
r;15026496;63235;262341;0;2
r;54515482;63235;2407924;0;2
r;54515656;63235;2408702;0;2
r;337272963;63235;394265;0;2
r;423847539;63235;107689;0;2
r;30919750;63235;172824;0;3
r;54389292;63235;64238;0;3
r;391421672;63235;14940408;0;3
r;9997843;63235;71026;0;4
r;9997824;63235;103791;0;4
r;9997713;63235;135652;0;4
r;9997860;63235;225756;0;4
r;10005562;63235;72657;0;4
r;10006296;63235;222595;0;4
r;10006302;63235;90273;0;4
r;10006310;63235;22889;0;4
r;10006312;63235;72499;0;4
r;10006317;63235;234390;0;4
r;10009450;63235;233450;0;4
r;32083548;63235;304847;0;4
r;33322919;63235;338275;0;4
r;33322920;63235;338277;0;4
r;34769372;63235;124458;0;4
r;3206638;63235;88491;0;5
r;31644931;63235;225477;0;5
r;31699725;63235;246818;0;5
r;34281328;63235;2337848;0;5
r;34699649;63235;580799;0;5
r;34699650;63235;580798;0;5
r;31837274;63235;285101;0;6
r;32083667;63235;306059;0;6
r;33326824;63235;343583;0;6
r;33326825;63235;343586;0;6
r;33326917;63235;343545;0;6
r;33326919;63235;343519;0;6
r;33326921;63235;343523;0;6
r;33326922;63235;343526;0;6
r;33326923;63235;343539;0;6
r;33326924;63235;343562;0;6
r;33326925;63235;343528;0;6
r;33326926;63235;343585;0;6
r;33326927;63235;343535;0;6
r;33326928;63235;343531;0;6
r;33326929;63235;343588;0;6
r;33326930;63235;343555;0;6
r;33326931;63235;343538;0;6
r;33326932;63235;343529;0;6
r;33326934;63235;343558;0;6
r;33326935;63235;343536;0;6
r;33326936;63235;343524;0;6
r;33326937;63235;343559;0;6
r;33326938;63235;343548;0;6
r;33326939;63235;343554;0;6
r;33326940;63235;343525;0;6
r;33326942;63235;343557;0;6
r;33326943;63235;343579;0;6
r;33326944;63235;343533;0;6
r;33326946;63235;343546;0;6
r;33326947;63235;343552;0;6
r;33326949;63235;343522;0;6
r;33326951;63235;343587;0;6
r;33326952;63235;343530;0;6
r;33326953;63235;343560;0;6
r;33326954;63235;343584;0;6
r;35636653;63235;139036;0;6
r;52751009;63235;2367665;0;6
r;54274950;63235;2398055;0;6
r;54274951;63235;2395532;0;6
r;54274952;63235;2396785;0;6
r;54275068;63235;2399152;0;6
r;54275069;63235;2399662;0;6
r;54275070;63235;2403985;0;6
r;54275620;63235;2582322;0;6
r;54275696;63235;2404642;0;6
r;96415299;63235;2927726;0;6
r;218192388;63235;160379;0;6
r;218195808;63235;410461;0;6
r;248655845;63235;8749030;0;6
r;290338228;63235;2983124;0;6
r;10005557;63235;214988;0;7
r;30965956;63235;1916038;0;7
r;30965969;63235;1916037;0;7
r;30965992;63235;114898;0;7
r;30966002;63235;411824;0;7
r;31647221;63235;267387;0;7
r;33326918;63235;343537;0;7
r;33326920;63235;343542;0;7
r;33326941;63235;343556;0;7
r;33326945;63235;343561;0;7
r;33326948;63235;343527;0;7
r;33326950;63235;343541;0;7
r;34192496;63235;572167;0;7
r;34396733;63235;108358;0;7
r;34697497;63235;42001;0;7
r;50954621;63235;2364718;0;7
r;54246837;63235;2581074;0;7
r;54246883;63235;2581543;0;7
r;54247023;63235;2393331;0;7
r;23214413;63235;1344457;0;8
r;30966000;63235;175320;0;8
r;31100992;63235;185825;0;8
r;31758626;63235;272453;0;8
r;33676154;63235;2321324;0;8
r;34697498;63235;142124;0;8
r;31496507;63235;1934147;0;9
r;31496509;63235;1934146;0;9
r;31496529;63235;1934148;0;9
r;31496580;63235;94903;0;9
r;31496581;63235;36779;0;9
r;31496927;63235;1935461;0;9
r;31497043;63235;1935452;0;9
r;31497044;63235;1935460;0;9
r;31497113;63235;1935459;0;9
r;31497150;63235;1935462;0;9
r;31497153;63235;1935458;0;9
r;31837451;63235;286791;0;9
r;34389328;63235;254255;0;9
r;34397386;63235;261258;0;9
r;50750012;63235;1787748;0;9
r;53084947;63235;2541112;0;9
r;53084948;63235;2495218;0;9
r;53084949;63235;2567621;0;9
r;53084950;63235;2563366;0;9
r;53084951;63235;2562848;0;9
r;53084952;63235;2560276;0;9
r;53084953;63235;2556348;0;9
r;53085016;63235;2566179;0;9
r;53085017;63235;2547649;0;9
r;53085018;63235;2487696;0;9
r;53085019;63235;2485064;0;9
r;53085142;63235;2553103;0;9
r;53085537;63235;2520102;0;9
r;53085538;63235;2492930;0;9
r;53085917;63235;2568314;0;9
r;53085918;63235;2523142;0;9
r;53085919;63235;2522618;0;9
r;53085920;63235;2511637;0;9
r;53085921;63235;2509285;0;9
r;53085922;63235;2506214;0;9
r;53085923;63235;2504339;0;9
r;53085924;63235;2499872;0;9
r;53085925;63235;2492947;0;9
r;53085926;63235;2490095;0;9
r;53085927;63235;2483510;0;9
r;30967110;63235;175328;0;10
r;31138298;63235;131593;0;10
r;31496834;63235;1935893;0;10
r;31610585;63235;216333;0;10
r;32027681;63235;293972;0;10
r;33925736;63235;383749;0;10
r;33925737;63235;383748;0;10
r;34196693;63235;1486336;0;10
r;34389374;63235;1655472;0;10
r;53081090;63235;2382485;0;10
r;53081091;63235;2571794;0;10
r;53081183;63235;2375084;0;10
r;53081249;63235;2371251;0;10
r;53084954;63235;2551113;0;10
r;53084955;63235;2549186;0;10
r;53084956;63235;2536792;0;10
r;53084957;63235;2536668;0;10
r;53084958;63235;2535855;0;10
r;53084959;63235;2530039;0;10
r;53084960;63235;2527105;0;10
r;53084961;63235;2518483;0;10
r;53084962;63235;2512006;0;10
r;53084963;63235;2506301;0;10
r;53084964;63235;2504077;0;10
r;53084965;63235;2485340;0;10
r;53084966;63235;2484789;0;10
r;53084967;63235;2484683;0;10
r;53085539;63235;2483077;0;10
r;53085916;63235;2568724;0;10
r;10538182;63235;36886;0;11
r;10555659;63235;120157;0;11
r;14676545;63235;436506;0;11
r;30589919;63235;75961;0;11
r;30589920;63235;318409;0;11
r;31255804;63235;9623;0;11
r;31255805;63235;78514;0;11
r;31255806;63235;109288;0;11
r;31255933;63235;1924518;0;11
r;31612486;63235;931291;0;11
r;31612487;63235;931290;0;11
r;31612678;63235;220653;0;11
r;33925455;63235;383747;0;11
r;34196694;63235;1486335;0;11
r;262552562;63235;84182;0;11
r;28728032;63235;343532;0;12
r;31256364;63235;87995;0;12
r;33903232;63235;379786;0;12
r;53088115;63235;2383407;0;12
r;248283837;63235;225604;0;12
r;23483594;63235;1385964;0;13
r;23911874;63235;246495;0;13
r;31005521;63235;181498;0;13
r;31005522;63235;181494;0;13
r;31005538;63235;181495;0;13
r;31005539;63235;181497;0;13
r;31733729;63235;261320;0;13
r;31733730;63235;261257;0;13
r;31733731;63235;261254;0;13
r;14502339;63235;396688;0;14
r;14502373;63235;160502;0;14
r;14502375;63235;226997;0;14
r;14502376;63235;254066;0;14
r;14502377;63235;271723;0;14
r;23443863;63235;1382331;0;14
r;25717813;63235;757360;0;14
r;30289897;63235;180116;0;14
r;30289927;63235;245399;0;14
r;30327244;63235;69001;0;14
r;30645833;63235;87292;0;14
r;30711450;63235;84395;0;14
r;34330652;63235;261252;0;14
r;53134266;63235;2385460;0;14
r;18738498;63235;151751;0;15
r;23854532;63235;161893;0;15
r;23866071;63235;436315;0;15
r;24271719;63235;232533;0;15
r;24771496;63235;432760;0;15
r;24841490;63235;108420;0;15
r;25187674;63235;1552597;0;15
r;27982284;63235;271578;0;15
r;28003075;63235;56492;0;15
r;28087625;63235;1694670;0;15
r;29335295;63235;302710;0;15
r;29335301;63235;1784830;0;15
r;29425336;63235;1233276;0;15
r;29532418;63235;1803228;0;15
r;29532427;63235;190008;0;15
r;30066564;63235;298178;0;15
r;30240986;63235;343553;0;15
r;30241008;63235;461549;0;15
r;30241308;63235;1859219;0;15
r;11067530;63235;45635;0;16
r;18723195;63235;104007;0;16
r;18738533;63235;117309;0;16
r;18832540;63235;153433;0;16
r;19305478;63235;331056;0;16
r;19660067;63235;709697;0;16
r;19660068;63235;709497;0;16
r;19660069;63235;709462;0;16
r;21031107;63235;272754;0;16
r;21750027;63235;1027579;0;16
r;21750469;63235;91654;0;16
r;22214897;63235;113499;0;16
r;22614240;63235;1236923;0;16
r;23397795;63235;246329;0;16
r;24477404;63235;360120;0;16
r;24519544;63235;1482014;0;16
r;25416251;63235;1576323;0;16
r;25729136;63235;283659;0;16
r;25900830;63235;1632113;0;16
r;27619520;63235;343663;0;16
r;27727727;63235;343650;0;16
r;28111163;63235;270542;0;16
r;28476750;63235;1731803;0;16
r;28481969;63235;954570;0;16
r;28515026;63235;25741;0;16
r;28636536;63235;1741076;0;16
r;30248094;63235;1860906;0;16
r;34504901;63235;2343599;0;16
r;262553070;63235;162005;0;16
r;14431371;63235;436334;0;17
r;14431378;63235;150733;0;17
r;14464847;63235;104853;0;17
r;14465067;63235;152622;0;17
r;14465619;63235;91526;0;17
r;14465863;63235;38070;0;17
r;18089680;63235;343582;0;17
r;26660809;63235;1486337;0;17
r;28604948;63235;1739062;0;17
r;30365507;63235;1877291;0;17
r;14431518;63235;436336;0;18
r;30640422;63235;174214;0;18
r;9913997;63235;71115;0;19
r;14420900;63235;343581;0;19
r;9913992;63235;29899;0;21
r;9913998;63235;71135;0;21
r;9913999;63235;90869;0;21
r;9914000;63235;91311;0;21
r;9914001;63235;92847;0;21
r;9914002;63235;93872;0;21
r;9914004;63235;143626;0;21
r;9920210;63235;57553;0;21
r;10573979;63235;84441;0;21
r;10575081;63235;57444;0;21
r;10576556;63235;127802;0;21
