r;rid;node1;node2;type;w
r;19284566;98919;678232;128;11
r;19284574;98919;678234;128;11
r;19284578;98919;678235;128;11
r;19284582;98919;678236;128;11
r;19284586;98919;678237;128;11
r;19284590;98919;678238;128;11
r;19284594;98919;678239;128;11
r;19284598;98919;678240;128;11
r;19284602;98919;678241;128;11
r;19284606;98919;678242;128;11
r;19284610;98919;678243;128;11
r;19284614;98919;678244;128;11
r;19284618;98919;678245;128;11
r;19284622;98919;678246;128;11
r;19284626;98919;678247;128;11
r;19284630;98919;678248;128;11
r;19284634;98919;678249;128;11
r;19284638;98919;678250;128;11
r;19284642;98919;678251;128;11
r;19284646;98919;678252;128;11
r;19284650;98919;678253;128;11
r;19284654;98919;678254;128;11
r;19284658;98919;678255;128;11
r;19284662;98919;678256;128;11
r;19284666;98919;678257;128;11
r;19284670;98919;678258;128;11
r;19284674;98919;678259;128;11
r;19284678;98919;678260;128;11
r;19284682;98919;678261;128;11
r;19284686;98919;678262;128;11
r;19284690;98919;678263;128;11
r;19284694;98919;678264;128;11
r;19284698;98919;678265;128;11
r;19284702;98919;678266;128;11
r;19284706;98919;678267;128;11
r;19284710;98919;678268;128;11
r;19284714;98919;678269;128;11
r;19284718;98919;678270;128;11
r;19284722;98919;678271;128;11
r;19284726;98919;678272;128;11
r;19284730;98919;678273;128;11
r;19284734;98919;678274;128;11
r;19284738;98919;678275;128;11
r;19284742;98919;678276;128;11
r;19284746;98919;678277;128;11
r;19284750;98919;678278;128;11
r;19284758;98919;678280;128;11
r;19284762;98919;678281;128;11
r;19284766;98919;678282;128;11
r;19284770;98919;678283;128;11
r;19284774;98919;678284;128;11
r;19284778;98919;678285;128;11
r;19284782;98919;678286;128;11
r;19284786;98919;678287;128;11
r;19284790;98919;678288;128;11
r;19284794;98919;678289;128;11
r;19284798;98919;678290;128;11
r;19284806;98919;678292;128;11
r;19284810;98919;678293;128;11
r;19284814;98919;678294;128;11
r;19284818;98919;678295;128;11
r;19284822;98919;678296;128;11
r;19284826;98919;678297;128;11
r;19284830;98919;678298;128;11
r;19284834;98919;678299;128;11
r;19284838;98919;678300;128;11
r;19284842;98919;678301;128;11
r;19284846;98919;678302;128;11
r;19284850;98919;678303;128;11
r;19284854;98919;678304;128;11
r;19284858;98919;678305;128;11
r;19284862;98919;678306;128;11
r;19284866;98919;678307;128;11
r;19284870;98919;678308;128;11
r;19284874;98919;678309;128;11
r;19284878;98919;678310;128;11
r;214290762;98919;9517791;140;11
r;290178011;98919;6800176;9;11
r;398436927;98919;15550754;128;11
r;402716483;98919;15676158;128;11
r;477762575;98919;17506263;128;11
r;3188182;98919;75869;106;12
r;10562586;98919;90832;0;12
r;10562592;98919;157132;0;12
r;97885925;98919;157007;6;12
r;98826383;98919;179187;9;12
r;397120483;98919;15274378;9;12
r;19284042;98919;678101;128;13
r;212801989;98919;5984733;9;13
r;417843196;98919;48496;0;13
r;99501394;98919;4407517;140;14
r;19283866;98919;678057;128;15
r;19284270;98919;678158;128;15
r;79926226;98919;87789;6;15
r;97339876;98919;261086;0;15
r;97339881;98919;95706;3;15
r;98270827;98919;52611;0;15
r;98270836;98919;52611;10;15
r;413877043;98919;15043901;10;15
r;3167013;98919;64238;106;16
r;3208457;98919;248198;36;16
r;11067669;98919;45216;0;16
r;24436957;98919;317326;36;16
r;79918467;98919;391009;6;16
r;3178279;98919;60;106;17
r;3178283;98919;50889;106;17
r;11023533;98919;81298;0;17
r;11023535;98919;121057;0;17
r;11023539;98919;214340;0;17
r;11023541;98919;77938;0;17
r;11023543;98919;164433;0;17
r;11023549;98919;261225;0;17
r;11023551;98919;245893;0;17
r;11023553;98919;243696;0;17
r;11023557;98919;234591;0;17
r;11023559;98919;161241;0;17
r;11023561;98919;153257;0;17
r;11023727;98919;28065;0;17
r;11023743;98919;155932;0;17
r;11023747;98919;142861;0;17
r;11023751;98919;233450;0;17
r;11023753;98919;107097;0;17
r;11023757;98919;43548;0;17
r;11023761;98919;225215;0;17
r;11023763;98919;116089;0;17
r;11023769;98919;76583;0;17
r;11023775;98919;26152;0;17
r;11023779;98919;72499;0;17
r;11023783;98919;96125;0;17
r;11023787;98919;191791;0;17
r;11023791;98919;154119;0;17
r;11023819;98919;222595;0;17
r;11023823;98919;42588;0;17
r;11023835;98919;102246;0;17
r;11023841;98919;4795;0;17
r;11023843;98919;76657;0;17
r;11023845;98919;103460;0;17
r;11023857;98919;54101;0;17
r;11023885;98919;154510;0;17
r;11023889;98919;64354;0;17
r;13176819;98919;213466;74;17
r;100047925;98919;4492200;140;17
r;404608921;98919;6767;9;18
r;19283870;98919;678058;128;19
r;19284214;98919;678144;128;19
r;79933985;98919;391010;6;19
r;98430801;98919;2412527;9;19
r;3167010;98919;31424;106;21
r;19284242;98919;678151;128;21
r;19284570;98919;678233;128;21
r;19284754;98919;678279;128;21
r;55059083;98919;97872;0;21
r;97339875;98919;148108;0;21
r;98270858;98919;48510;17;21
r;98270859;98919;107689;17;21
r;98270860;98919;22262;17;21
r;98713594;98919;2412527;0;21
r;311569670;98919;608124;0;21
r;97339878;98919;252355;0;22
r;98724050;98919;103057;9;22
r;912355;98919;125767;0;23
r;19283874;98919;678059;128;23
r;19283878;98919;678060;128;23
r;97339889;98919;57434;0;23
r;8910771;98919;114738;17;24
r;14475471;98919;169908;0;24
r;477548894;98919;11641;17;25
r;477548897;98919;15806;17;25
r;477548898;98919;19197;17;25
r;477548899;98919;166455;17;25
r;477548896;98919;12643;17;25
r;145791586;98919;6841593;9;25
r;275858742;98919;230988;6;25
r;255910348;98919;175539;6;25
r;255910357;98919;6913330;6;25
r;292761225;98919;9160330;10;25
r;309996794;98919;608124;5;25
r;314929562;98919;101689;6;25
r;320403085;98919;6948399;0;25
r;333747335;98919;59303;24;25
r;348544731;98919;281714;5;25
r;357102408;98919;14049831;6;25
r;357267157;98919;14049840;6;25
r;359480387;98919;14049844;6;25
r;370035194;98919;411005;9;25
r;377004574;98919;82231;21;25
r;377006002;98919;247024;21;25
r;377006041;98919;331034;21;25
r;377006071;98919;331030;21;25
r;377270307;98919;9160330;6;25
r;377455677;98919;12321907;6;25
r;377532987;98919;94431;9;25
r;377668416;98919;6853642;9;25
r;377751413;98919;12791689;9;25
r;383992136;98919;2461482;6;25
r;385234981;98919;6947917;3;25
r;385241602;98919;6948258;3;25
r;385263116;98919;175720;3;25
r;386076991;98919;8559637;32;25
r;386077602;98919;7282398;32;25
r;390321662;98919;7332979;18;25
r;391315250;98919;11405719;9;25
r;391326138;98919;14927509;9;25
r;391326339;98919;14928588;9;25
r;391411012;98919;14940408;6;25
r;392162536;98919;14953137;9;25
r;392162618;98919;14953138;9;25
r;395409280;98919;15079883;333;25
r;413360531;98919;15043900;10;25
r;414014344;98919;364788;10;25
r;414250591;98919;155256;9;25
r;415456309;98919;15079883;0;25
r;417843195;98919;15991431;36;25
r;424941041;98919;398564;9;25
r;444977559;98919;201174;9;25
r;457340026;98919;15205595;9;25
r;471559963;98919;276096;36;25
r;471492835;98919;14152451;9;25
r;473028059;98919;202281;15;25
r;479088696;98919;11008328;9;25
r;479264488;98919;352615;32;25
r;479264570;98919;84449;32;25
r;479274452;98919;14958021;32;25
r;479274638;98919;7029840;32;25
r;479274659;98919;14938076;32;25
r;479274740;98919;15043685;32;25
r;2439210;98919;222964;9;26
r;2711730;98919;120157;10;26
r;2740293;98919;74846;9;26
r;2869839;98919;139779;9;26
r;2878776;98919;122864;17;26
r;2929075;98919;219363;9;26
r;2934433;98919;240720;9;26
r;2939820;98919;187622;9;26
r;2955556;98919;148387;9;26
r;2959828;98919;241352;9;26
r;2965884;98919;103311;9;26
r;2970930;98919;83944;9;26
r;2978850;98919;143613;9;26
r;3037637;98919;45216;9;26
r;3038215;98919;126388;9;26
r;3070707;98919;4658;9;26
r;3076236;98919;8990;9;26
r;3167020;98919;60902;9;26
r;3167022;98919;216283;9;26
r;3167023;98919;64354;9;26
r;3167024;98919;74558;9;26
r;3167025;98919;154510;9;26
r;3167028;98919;237765;9;26
r;3167029;98919;72657;9;26
r;3167030;98919;44654;25;26
r;3167033;98919;39031;9;26
r;3167034;98919;2680;9;26
r;3167036;98919;115155;9;26
