r;rid;node1;node2;type;w
r;5118359;26062;47641;777;10
r;14621924;26062;47872;10;26
r;83317330;26062;48483;0;22
r;83089605;26062;48483;10;34
r;14621942;26062;48487;10;26
r;12350090;26062;48526;0;28
r;12204568;26062;48526;5;191
r;59891740;26062;48598;10;16
r;5118370;26062;48808;777;10
r;14621470;26062;48851;10;17
r;12303012;26062;49537;0;21
r;569528;26062;49537;5;212
r;231722882;26062;49549;777;10
r;14621456;26062;49592;10;35
r;1943121;26062;49598;26;30
r;62012596;26062;49655;0;22
r;61437334;26062;49655;10;44
r;14621434;26062;49713;10;35
r;15624245;26062;49810;0;28
r;14621817;26062;49810;10;31
r;59891691;26062;50136;10;16
r;14621875;26062;50786;10;28
r;9333283;26062;50889;106;1
r;14538468;26062;51580;10;30
r;110858638;26062;51581;10;9
r;60525615;26062;51960;0;28
r;59891766;26062;51960;10;40
r;115416684;26062;52116;10;7
r;14621462;26062;52217;10;35
r;290928613;26062;52238;777;10
r;116308;26062;52255;0;300
r;1760983;26062;52255;10;38
r;392814;26062;52255;15;118
r;387274;26062;52255;17;54
r;269025;26062;52255;20;108
r;376063317;26062;52255;31;25
r;28748329;26062;52255;35;51
r;1636486;26062;52255;42;120
r;97752959;26062;52459;10;26
r;9986549;26062;52660;10;4
r;273830412;26062;52704;777;10
r;14621948;26062;52825;10;30
r;109170510;26062;52892;10;35
r;333928484;26062;53220;0;10
r;59891768;26062;53220;10;16
r;425958784;26062;53262;10;25
r;219482363;26062;53617;10;1
r;142871;26062;53688;0;51
r;14574740;26062;53933;10;34
r;59891788;26062;54084;10;33
r;296502615;26062;54371;10;11
r;273830444;26062;54627;777;10
r;273830426;26062;55031;777;10
r;60112322;26062;55155;10;14
r;14621877;26062;55723;10;28
r;14621879;26062;55947;10;28
r;279060526;26062;55951;10;25
r;59891694;26062;56175;10;16
r;9282157;26062;56418;0;46
r;97139211;26062;56418;3;15
r;10050179;26062;56418;10;35
r;28748330;26062;56418;35;45
r;109170598;26062;56540;10;4
r;28356793;26062;57221;32;72
r;109170530;26062;57222;10;4
r;14621984;26062;57280;10;31
r;14621418;26062;57355;10;29
r;219482362;26062;58027;10;1
r;62318930;26062;59042;0;29
r;61949166;26062;59042;10;48
r;14574421;26062;59137;10;37
r;98633690;26062;59345;0;19
r;98312171;26062;59345;10;34
r;219482361;26062;59745;10;1
r;60112314;26062;59837;10;14
r;71045070;26062;59926;0;26
r;68538856;26062;59926;10;37
r;60406950;26062;60173;10;29
r;14621424;26062;60201;10;39
r;231722877;26062;60240;777;10
r;98625541;26062;60346;0;18
r;97753854;26062;60346;10;38
r;60409741;26062;60441;10;28
r;98633262;26062;60596;0;19
r;98390761;26062;60596;10;29
r;97947404;26062;60813;10;29
r;14621458;26062;60814;10;31
r;14560953;26062;60911;10;35
r;111761039;26062;60927;10;6
r;273830392;26062;61061;777;10
r;116612336;26062;61244;10;6
r;296347195;26062;61708;10;10
r;13073497;26062;61896;0;58
r;54618318;26062;61896;5;63
r;273830440;26062;62067;777;10
r;54629704;26062;62084;0;26
r;53772033;26062;62084;5;59
r;9980651;26062;62677;10;19
r;14804472;26062;62746;17;30
r;61067064;26062;63059;0;26
r;60409657;26062;63059;10;32
r;473940507;26062;63161;0;10
r;60112302;26062;63161;10;32
r;14621940;26062;63311;10;26
r;1943122;26062;63509;26;30
r;1943116;26062;64116;28;54
r;60409671;26062;64198;10;30
r;9333285;26062;64238;106;1
r;273830382;26062;64442;777;10
r;372660169;26062;64568;17;26
r;14622000;26062;64921;10;7
r;15624382;26062;65113;0;35
r;14621986;26062;65113;10;30
r;14621404;26062;65280;10;28
r;12303010;26062;66113;0;30
r;569534;26062;66113;5;92
r;14621861;26062;66552;10;29
r;98622570;26062;66616;0;18
r;97416628;26062;66616;10;30
r;1281594;26062;66846;0;30
r;98289285;26062;66846;3;27
r;231722902;26062;67106;777;10
r;231722668;26062;67213;777;10
r;14621918;26062;67240;10;30
r;14621785;26062;67508;10;32
r;14621319;26062;67552;10;7
r;15472607;26062;68639;10;29
r;15073401;26062;68979;26;30
r;14621345;26062;69135;10;29
r;12303018;26062;69145;0;26
r;569519;26062;69145;5;143
r;14621881;26062;69625;10;27
r;784806;26062;69784;0;24
r;273830389;26062;70527;777;10
r;12303020;26062;70909;0;26
r;569515;26062;70909;5;85
r;1281589;26062;71346;0;30
r;214550170;26062;71540;10;21
r;14621799;26062;72511;10;32
r;14621410;26062;72963;10;32
r;59891814;26062;72988;10;16
r;273830416;26062;73043;777;10
r;447218207;26062;73099;10;3
r;2294413;26062;73696;25;5
r;14621847;26062;73762;10;32
r;14573737;26062;74447;10;27
r;14621867;26062;74640;10;7
r;60525673;26062;74788;0;21
r;59891806;26062;74788;10;36
r;5118349;26062;74917;777;10
r;273830349;26062;74978;777;10
r;2243068;26062;75173;42;5
r;14512305;26062;75203;10;27
r;14621900;26062;75462;10;34
r;425824664;26062;75773;10;25
r;54629732;26062;75866;0;24
r;54618325;26062;75866;5;94
r;144039;26062;75866;21;70
r;333952531;26062;75908;0;25
r;333855730;26062;75908;35;15
r;370745513;26062;75998;42;-30
r;12875231;26062;76504;0;19
r;10993304;26062;76504;10;17
r;98622276;26062;76583;0;17
r;97417224;26062;76583;10;28
r;26537839;26062;77113;10;26
r;14621813;26062;77184;10;7
r;11357061;26062;77184;15;38
r;59891790;26062;77268;10;16
r;110092240;26062;77622;0;5
r;108933022;26062;77622;10;27
r;273830443;26062;77696;777;10
r;273830418;26062;78396;777;10
r;1602418;26062;78635;42;70
r;31789381;26062;78869;0;35
r;31784032;26062;78869;6;51
r;273830414;26062;79277;777;10
r;15066908;26062;79351;26;30
r;364482886;26062;79358;10;25
r;109170548;26062;79733;10;4
r;366420000;26062;79902;10;30
r;14621408;26062;79952;10;27
r;5118379;26062;79993;777;10
r;12303014;26062;80698;0;32
r;569526;26062;80698;5;130
r;14574348;26062;80699;10;29
r;784807;26062;81161;0;34
r;434928272;26062;81161;5;42
r;14621873;26062;81170;10;36
r;14574162;26062;81789;10;29
r;62319007;26062;81906;0;23
r;61948090;26062;81906;10;36
r;3204316;26062;82084;25;5
r;14621789;26062;82152;10;34
r;290928656;26062;82211;777;10
r;60525654;26062;82304;0;27
r;59891792;26062;82304;10;42
r;273830437;26062;82326;777;10
r;11884160;26062;82352;74;18
r;14621914;26062;82477;10;42
r;15624454;26062;82708;0;29
r;14621377;26062;82708;10;31
r;14621845;26062;83027;10;31
r;1281590;26062;83048;0;30
r;59891796;26062;83165;10;16
r;14621976;26062;83713;10;7
r;374532538;26062;83944;777;10
r;88928765;26062;83996;0;28
r;88375401;26062;83996;10;30
r;14621811;26062;84023;10;34
r;273830442;26062;84108;777;10
r;14621793;26062;84125;10;27
r;83135599;26062;84183;0;23
r;83036703;26062;84183;10;38
r;290928611;26062;84254;777;10
r;60525611;26062;84440;0;28
r;59891762;26062;84440;10;44
r;60112288;26062;85725;10;14
r;9354708;26062;85755;0;110
r;569522;26062;85755;5;28
r;1628407;26062;85755;35;110
r;14621889;26062;85860;10;36
r;95934507;26062;85994;10;4
r;77569978;26062;86127;0;24
