r;rid;node1;node2;type;w
r;10050003;57258;251734;10;26
r;11009367;57258;134158;10;26
r;68540907;57258;237597;10;26
r;392698694;57258;15027080;11;26
r;315645304;57258;12091027;11;26
r;315645310;57258;12091026;11;26
r;315645320;57258;12091025;11;26
r;315647042;57258;12090300;11;26
r;315647565;57258;12090202;11;26
r;315647581;57258;12090201;11;26
r;316541308;57258;12202182;11;26
r;316541322;57258;12202179;11;26
r;316541333;57258;12202177;11;26
r;316541453;57258;12202161;11;26
r;316541461;57258;12202160;11;26
r;316541869;57258;12202083;11;26
r;316542081;57258;12202057;11;26
r;316542086;57258;12202056;11;26
r;316542147;57258;12202048;11;26
r;316542468;57258;12201986;11;26
r;316542672;57258;12201959;11;26
r;316542753;57258;12201947;11;26
r;316543431;57258;12201840;11;26
r;316543435;57258;12201839;11;26
r;316543440;57258;12201838;11;26
r;316543454;57258;12201835;11;26
r;316545497;57258;12201535;11;26
r;316545586;57258;12201519;11;26
r;316545760;57258;12201484;11;26
r;318571165;57258;12236932;11;26
r;318571187;57258;12236931;11;26
r;318574493;57258;12236770;11;26
r;318574517;57258;12236769;11;26
r;434262349;57258;54161;17;26
r;405623999;57258;15225767;41;26
r;341350857;57258;12479273;0;25
r;341365142;57258;12479272;0;25
r;341371899;57258;12479271;0;25
r;351994407;57258;13801918;0;25
r;358200553;57258;7062205;0;25
r;478504822;57258;17558370;0;25
r;478504834;57258;17558373;0;25
r;309987074;57258;672459;5;25
r;348835339;57258;13801918;5;25
r;416210977;57258;15396138;5;25
r;448745600;57258;1841839;5;25
r;312084575;57258;12876;6;25
r;377566278;57258;7012843;6;25
r;316553936;57258;12197247;11;25
r;316555472;57258;12196929;11;25
r;316555809;57258;12196881;11;25
r;316570551;57258;12192343;11;25
r;316570562;57258;12192341;11;25
r;316570575;57258;12192339;11;25
r;316595390;57258;12186233;11;25
r;316595401;57258;12186231;11;25
r;316595410;57258;12186229;11;25
r;316595421;57258;12186227;11;25
r;316595434;57258;12186224;11;25
r;316607744;57258;12182984;11;25
r;316619305;57258;12180238;11;25
r;316648077;57258;12174328;11;25
r;316648090;57258;12174326;11;25
r;316648811;57258;12174021;11;25
r;316648822;57258;12174019;11;25
r;316648833;57258;12174017;11;25
r;316648846;57258;12174014;11;25
r;316650438;57258;12173194;11;25
r;316650453;57258;12173192;11;25
r;316650508;57258;12173182;11;25
r;316650523;57258;12173179;11;25
r;316650585;57258;12173166;11;25
r;316650598;57258;12173164;11;25
r;316653259;57258;12172274;11;25
r;316653270;57258;12172272;11;25
r;316653281;57258;12172270;11;25
r;316653294;57258;12172268;11;25
r;316667096;57258;12167728;11;25
r;316668116;57258;12167476;11;25
r;316668129;57258;12167474;11;25
r;316670581;57258;12166707;11;25
r;316745153;57258;12143859;11;25
r;316745166;57258;12143857;11;25
r;316759530;57258;12140064;11;25
r;316761455;57258;12139557;11;25
r;316761468;57258;12139555;11;25
r;316765102;57258;12138430;11;25
r;316771758;57258;12136472;11;25
r;316771771;57258;12136470;11;25
r;442818756;57258;6296153;11;25
r;443104294;57258;6318171;11;25
r;380303146;57258;14462676;15;25
r;477543795;57258;2139553;17;25
r;465856660;57258;40434;17;25
r;478560927;57258;90803;17;25
r;390418908;57258;14916413;18;25
r;390418909;57258;7332979;18;25
r;477129312;57258;276096;36;25
r;418274095;57258;15991432;36;25
r;348835338;57258;7062206;444;25
r;9973863;57258;87557;0;24
r;12344827;57258;111254;0;22
r;53773688;57258;17685;0;22
r;71043195;57258;237597;0;22
r;311568802;57258;672459;0;22
r;99215179;57258;4366527;128;21
r;448830909;57258;16871294;0;20
r;284244130;57258;320503;999;19
r;101846154;57258;4860730;140;17
r;3127603;57258;248198;36;16
r;9140818;57258;317329;36;16
r;449079830;57258;1841839;0;15
r;412274948;57258;15257990;10;13
r;245402357;57258;3762435;0;11
r;418274096;57258;1815098;0;11
r;418274097;57258;145941;0;11
