r;rid;node1;node2;type;w
r;8835926;24758;88575;35;45
r;8835924;24758;183776;35;45
r;2208085;24758;248814;1;45
r;61423728;24758;2528655;5;44
r;1941212;24758;240506;1;44
r;414076365;24758;15900971;128;43
r;23082981;24758;1337823;128;43
r;2594935;24758;217331;0;43
r;2041345;24758;219191;0;43
r;98270996;24758;52611;10;42
r;33430437;24758;28453;32;42
r;30877472;24758;71539;3;42
r;9363084;24758;109785;0;42
r;8835927;24758;109785;35;42
r;2208035;24758;92955;0;42
r;1980957;24758;58876;9;42
r;78643469;24758;265838;6;41
r;78637959;24758;396042;6;41
r;23082977;24758;1337822;128;41
r;11716821;24758;265190;0;41
r;96715110;24758;261738;6;40
r;60378421;24758;172435;18;40
r;52638056;24758;2578964;18;40
r;52556448;24758;214534;36;40
r;31322864;24758;214275;0;40
r;31300897;24758;214275;3;40
r;23082969;24758;1337820;128;40
r;15873525;24758;114327;9;40
r;1941216;24758;240507;1;40
r;1716066;24758;4653;24;40
r;1592023;24758;191669;36;40
r;97336535;24758;109337;0;39
r;31328340;24758;43125;0;39
r;31299565;24758;43125;3;39
r;31240279;24758;143669;0;39
r;23082973;24758;1337821;128;39
r;390096524;24758;14922135;333;38
r;24539006;24758;1483990;0;38
r;2879445;24758;122864;17;38
r;315107357;24758;12081477;11;37
r;31328127;24758;143757;0;37
r;31217640;24758;143669;3;37
r;100073062;24758;4498171;128;37
r;15440000;24758;36482;0;37
r;14801306;24758;257465;17;37
r;443847;24758;36482;3;37
r;149467413;24758;145464;17;36
r;98271023;24758;14338;24;36
r;97336540;24758;238519;0;36
r;23082965;24758;1337819;128;36
r;23082961;24758;1337818;128;36
r;2539103;24758;215896;9;36
r;468269206;24758;17263638;128;35
r;468262220;24758;17262483;128;35
r;120732986;24758;1993922;0;35
r;96715109;24758;222081;0;35
r;96715108;24758;64437;0;35
r;90047450;24758;3575927;18;35
r;80360534;24758;267642;6;35
r;79927209;24758;87789;6;35
r;72961814;24758;103405;32;35
r;29131634;24758;223172;36;35
r;25846318;24758;1636805;0;35
r;25779989;24758;1636805;9;35
r;15370466;24758;113902;0;35
r;15370340;24758;16033;0;35
r;15355627;24758;46057;0;35
r;11803489;24758;213644;9;35
r;9662556;24758;210227;0;35
r;2886428;24758;108463;9;35
r;2778833;24758;116980;9;35
r;2749626;24758;82844;17;35
r;2542924;24758;233008;9;35
r;2419609;24758;77315;0;35
r;2419605;24758;186242;0;35
r;2052094;24758;233241;53;35
r;2052093;24758;219191;53;35
r;1716080;24758;110732;17;35
r;1716079;24758;23178;17;35
r;1716076;24758;62726;9;35
r;1716072;24758;41971;24;35
r;737650;24758;191741;36;35
r;98271003;24758;87091;24;34
r;98270998;24758;16110;9;34
r;79934968;24758;391010;6;34
r;31299494;24758;143757;3;34
r;31277676;24758;91657;0;34
r;31258285;24758;91657;3;34
r;14714306;24758;16747;9;34
r;9665682;24758;114637;0;34
r;2112761;24758;104115;22;34
r;2044000;24758;104115;53;34
r;111334953;24758;5673686;11;33
r;2208038;24758;144565;0;33
r;79919450;24758;391009;6;32
r;78260344;24758;99220;17;32
r;77925697;24758;162763;36;32
r;23083061;24758;1337843;128;32
r;14079735;24758;326373;0;32
r;13787445;24758;117095;3;32
r;13562904;24758;265837;0;32
r;10608194;24758;190013;0;32
r;2672963;24758;120157;10;32
r;2631162;24758;225934;9;32
r;1358156;24758;46057;3;32
r;505959;24758;113902;3;32
r;213744245;24758;214276;15;31
r;121699419;24758;35143;0;31
r;119449506;24758;6166520;444;31
r;23082957;24758;1337817;128;31
r;14683141;24758;329657;0;31
r;12444526;24758;330964;0;31
r;9363082;24758;10576;0;31
r;2659418;24758;214603;9;31
r;2622746;24758;77008;9;31
r;2163587;24758;104115;21;31
r;1884219;24758;144846;9;31
r;413955770;24758;15323166;24;30
r;413955544;24758;15083855;24;30
r;413197598;24758;15285522;24;30
r;413197591;24758;15285523;24;30
r;413197589;24758;15068457;24;30
r;413197582;24758;15285524;24;30
r;413197578;24758;15573877;24;30
r;347595603;24758;105814;24;30
r;234486272;24758;6681658;24;30
r;233209171;24758;6681658;26;30
r;98271022;24758;52611;15;30
r;98271021;24758;125556;24;30
r;98271020;24758;21989;24;30
r;98271019;24758;111662;24;30
r;98271018;24758;56105;24;30
r;98271017;24758;114455;24;30
r;98271016;24758;64513;24;30
r;98271015;24758;4288;24;30
r;98271014;24758;63173;24;30
r;98271013;24758;87512;24;30
r;98271012;24758;30316;24;30
r;98271011;24758;62933;24;30
r;98271010;24758;61865;24;30
r;98271009;24758;142979;24;30
r;98271008;24758;138099;24;30
r;98271007;24758;79364;24;30
r;98271006;24758;133793;24;30
r;98271005;24758;59014;24;30
r;98271004;24758;74365;24;30
r;98271002;24758;225252;24;30
r;98271000;24758;236190;24;30
r;98270997;24758;61835;9;30
r;98270995;24758;239520;24;30
r;98270994;24758;332869;24;30
r;98270993;24758;233198;24;30
r;98270992;24758;94345;24;30
r;97336539;24758;39149;0;30
r;78269521;24758;33882;24;30
r;31188965;24758;20621;0;30
r;31177930;24758;20621;3;30
r;31083237;24758;1920730;0;30
r;31069628;24758;1920538;0;30
r;29343693;24758;97571;26;30
r;15321535;24758;117095;0;30
r;15051613;24758;326589;26;30
r;11795814;24758;74558;9;30
r;9142634;24758;254876;36;30
r;2956247;24758;47918;24;30
r;2920371;24758;259820;24;30
r;2833806;24758;43253;24;30
r;2801405;24758;251694;24;30
r;2722953;24758;115440;24;30
r;2687554;24758;124600;24;30
r;2663489;24758;2442;24;30
r;2646116;24758;43601;24;30
r;2419604;24758;62726;53;30
r;2025610;24758;36246;26;30
r;2025608;24758;78768;26;30
r;2025607;24758;85095;26;30
r;2025606;24758;98337;26;30
r;2025604;24758;228624;26;30
r;2025603;24758;227756;26;30
r;2025601;24758;224422;26;30
r;2025600;24758;130164;26;30
r;2025599;24758;113033;26;30
r;2025598;24758;80710;26;30
r;2025597;24758;80199;26;30
r;2025595;24758;19133;26;30
r;1933808;24758;137033;10;30
r;1884464;24758;16964;24;30
r;1716078;24758;99164;17;30
r;1716074;24758;224422;24;30
r;1716073;24758;130164;24;30
r;1277820;24758;37019;0;30
r;772288;24758;108643;0;30
r;772287;24758;136492;0;30
r;772286;24758;106474;0;30
r;390096527;24758;14916413;18;29
r;103314846;24758;107073;3;29
r;99088678;24758;152432;0;29
r;98313074;24758;16110;0;29
r;98270999;24758;136128;17;29
r;98270991;24758;139578;9;29
r;96715106;24758;105441;0;29
r;62479753;24758;20473;0;29
r;62040192;24758;2528655;0;29
r;15714293;24758;152125;0;29
r;15370404;24758;123418;0;29
r;13877552;24758;65081;0;29
r;13873436;24758;225847;0;29
r;13773386;24758;234036;0;29
r;11828256;24758;330215;17;29
r;9643425;24758;189981;0;29
r;8848613;24758;133793;0;29
r;8835923;24758;10576;35;29
r;3192042;24758;88096;0;29
r;2849633;24758;96211;9;29
r;2419611;24758;21457;0;29
r;2287440;24758;213545;53;29
r;1880191;24758;151867;9;29
r;1702826;24758;106474;5;29
r;213810729;24758;9157160;5;28
r;125750858;24758;6880460;9;28
r;98770856;24758;152432;9;28
r;90919379;24758;3576104;18;28
r;213987999;24758;9157160;0;28
r;78097423;24758;3228593;444;28
r;31076964;24758;1920730;3;28
r;12997963;24758;390927;9;28
r;12775220;24758;252512;0;28
r;11834306;24758;247057;0;28
r;2757548;24758;74846;9;28
r;2668449;24758;92955;9;28
r;2609348;24758;43853;9;28
r;2597491;24758;8990;9;28
r;2419607;24758;130808;0;28
r;2296369;24758;116175;53;28
r;121110061;24758;35143;3;27
r;98854294;24758;2560089;17;27
r;98271001;24758;251717;36;27
r;97343479;24758;43153;0;27
r;97336538;24758;99657;0;27
r;83922662;24758;316850;6;27
r;83903933;24758;436570;6;27
r;31064713;24758;1920538;3;27
r;23082953;24758;1337816;128;27
r;23082949;24758;1337815;128;27
r;11260516;24758;326146;9;27
r;9321051;24758;626;32;27
r;368080386;24758;276096;36;27
r;2992438;24758;241352;9;27
r;2985916;24758;141814;9;27
r;2919289;24758;113963;17;27
r;2716315;24758;3508;9;27
r;2701120;24758;1384;17;27
r;2618885;24758;148105;9;27
r;2594936;24758;626;0;27
r;2338605;24758;219189;53;27
r;1702811;24758;136492;5;27
r;506097;24758;16033;3;27
r;414999436;24758;30316;0;26
r;205629852;24758;6947797;0;26
r;98313072;24758;61835;0;26
r;97343481;24758;34529;0;26
r;62031199;24758;20473;5;26
r;23081176;24758;217331;5;26
r;15351340;24758;16746;0;26
r;14147426;24758;237445;0;26
r;14127053;24758;260820;0;26
r;13730074;24758;102934;17;26
r;11807449;24758;213792;9;26
r;10773451;24758;57875;9;26
r;3192040;24758;125692;17;26
r;3039222;24758;126388;9;26
r;3010582;24758;152844;9;26
