r;rid;node1;node2;type;w
r;18471368;71926;123073;0;17
r;18471373;71926;275183;0;17
r;18471382;71926;416236;0;17
r;27934230;71926;1690163;0;17
r;27934231;71926;151290;0;17
r;27934236;71926;1690313;0;17
r;27934264;71926;1690323;0;17
r;27934292;71926;1690327;0;17
r;27934311;71926;1690326;0;17
r;27934428;71926;1690328;0;17
r;28108089;71926;1703078;0;17
r;28108130;71926;1703093;0;17
r;28108212;71926;249378;0;17
r;28687387;71926;1742711;0;17
r;28687428;71926;1743607;0;17
r;28766466;71926;22014;0;17
r;9913710;71926;4098;0;18
r;9913718;71926;98308;0;18
r;9913927;71926;143593;0;18
r;14430273;71926;49249;0;18
r;14430312;71926;125524;0;18
r;27934364;71926;1690325;0;18
r;27934470;71926;1690322;0;18
r;9982442;71926;26648;0;19
r;9978939;71926;154607;0;19
r;10010006;71926;146084;0;19
r;10049459;71926;99786;0;19
r;9985885;71926;23876;0;21
r;9913721;71926;121956;0;21
r;9913724;71926;162496;0;21
r;12313605;71926;39101;0;21
r;24338004;71926;57875;0;21
r;24338022;71926;25756;0;21
r;26051029;71926;320824;0;21
r;96622501;71926;394833;0;21
r;97344961;71926;153818;0;21
r;240916905;71926;414424;0;21
r;252791328;71926;112953;0;21
r;262367762;71926;23730;0;21
r;262367800;71926;66309;0;21
r;262368229;71926;2491;0;21
r;262368278;71926;144393;0;21
r;262368536;71926;79262;0;21
r;262551148;71926;142676;0;21
r;15574434;71926;325240;0;22
r;15715196;71926;152125;0;22
r;24338000;71926;394791;0;22
r;24338030;71926;253796;0;22
r;62040577;71926;2492057;0;22
r;96622468;71926;76145;0;22
r;96622500;71926;316850;0;22
r;97344946;71926;81934;0;22
r;97344950;71926;244620;0;22
r;97344951;71926;396247;0;22
r;288484786;71926;5137671;0;22
r;311574137;71926;596827;0;22
r;9997042;71926;106562;0;23
r;24338028;71926;236980;0;23
r;28205989;71926;108097;0;23
r;96622503;71926;149607;0;23
r;97344939;71926;228289;0;23
r;97344945;71926;221019;0;23
r;97344964;71926;140209;0;23
r;98547451;71926;144016;0;23
r;25844801;71926;1636805;0;24
r;30870847;71926;264968;0;24
r;332127616;71926;455564;0;24
r;335783288;71926;602348;0;25
r;349308423;71926;13748203;0;25
r;349308433;71926;13803606;0;25
r;352542651;71926;13993911;0;25
r;365435394;71926;118740;0;25
r;365435436;71926;14388871;0;25
r;367321095;71926;174475;0;25
r;415967467;71926;15195021;0;25
r;416043142;71926;8004398;0;25
r;437212827;71926;16590885;0;25
r;437212852;71926;16590886;0;25
r;437212867;71926;15013354;0;25
r;437342594;71926;130164;0;25
r;437342646;71926;16593583;0;25
r;437342728;71926;16593584;0;25
r;478089685;71926;14529884;0;25
r;478089697;71926;17520815;0;25
r;471810;71926;94326;0;26
r;9983612;71926;142736;0;26
r;11838701;71926;247057;0;26
r;24335429;71926;436227;0;26
r;24335432;71926;245251;0;26
r;96622510;71926;72905;0;26
r;97344965;71926;225916;0;26
r;97344966;71926;68439;0;26
r;1557950;71926;215038;0;27
r;2219030;71926;67875;0;27
r;9913717;71926;88245;0;27
r;10591216;71926;213676;0;27
r;10591864;71926;179970;0;27
r;10599095;71926;226798;0;27
r;10599624;71926;64185;0;27
r;10599626;71926;6784;0;27
r;10600395;71926;111223;0;27
r;15251470;71926;296953;0;27
r;24335428;71926;269989;0;27
r;24540898;71926;1483990;0;27
r;214719538;71926;300444;0;27
r;96622461;71926;39006;0;27
r;96622473;71926;264922;0;27
r;97344937;71926;145953;0;27
r;97344967;71926;116477;0;27
r;98726942;71926;3343185;0;27
r;219656854;71926;584551;0;27
r;9899618;71926;124524;0;28
r;9902025;71926;33007;0;28
r;9913714;71926;38434;0;28
r;10593474;71926;79270;0;28
r;10593475;71926;149033;0;28
r;10593515;71926;164873;0;28
r;10601441;71926;232650;0;28
r;12313608;71926;110958;0;28
r;14485415;71926;141474;0;28
r;14683966;71926;329657;0;28
r;15571701;71926;264925;0;28
r;24337873;71926;138941;0;28
r;24338026;71926;93081;0;28
r;76758377;71926;120394;0;28
r;96622464;71926;437634;0;28
r;96622465;71926;5054;0;28
r;96622472;71926;271114;0;28
r;97344959;71926;24956;0;28
r;9907459;71926;58884;0;29
r;10597451;71926;17965;0;29
r;10601739;71926;229003;0;29
r;10602041;71926;78057;0;29
r;10602211;71926;179891;0;29
r;10602213;71926;235102;0;29
r;10602270;71926;213470;0;29
r;10602271;71926;54522;0;29
r;10602374;71926;235579;0;29
r;12359194;71926;127996;0;29
r;14148129;71926;237445;0;29
r;15245342;71926;49303;0;29
r;15269831;71926;174489;0;29
r;24335455;71926;251715;0;29
r;86256725;71926;102207;0;29
r;96622466;71926;234886;0;29
r;121703751;71926;35143;0;29
r;1314401;71926;117095;0;30
r;10602965;71926;237525;0;30
r;10603033;71926;237799;0;30
r;10603041;71926;237816;0;30
r;10603665;71926;239902;0;30
r;10603688;71926;240050;0;30
r;10603736;71926;235885;0;30
r;13004569;71926;329635;0;30
r;13562112;71926;65081;0;30
r;24337990;71926;22889;0;30
r;24338024;71926;222139;0;30
r;96622462;71926;271113;0;30
r;96622463;71926;394865;0;30
r;96622469;71926;96211;0;30
r;96622470;71926;116175;0;30
r;96622471;71926;174506;0;30
r;357222040;71926;358018;0;30
r;2219028;71926;42663;0;31
r;2219249;71926;9182;0;31
r;9912686;71926;124572;0;31
r;9913712;71926;6759;0;31
