r;23933933;54956;239128;0;1000000
r;23924253;54956;239128;61;1000000
r;73945949;54956;2983124;555;68944
r;262183;54956;134065;15;604
r;397483225;54956;15517721;128;597
r;262182;54956;35925;15;532
r;108388;54956;66970;0;508
r;70004;54956;20346;0;373
r;83649;54956;56865;0;341
r;2066936;54956;233947;0;331
r;397483319;54956;15517741;128;320
r;2045414;54956;223173;36;309
r;395800723;54956;15473230;128;302
r;380226;54956;163333;11;239
r;1996996;54956;241794;36;236
r;380225;54956;152657;11;230
r;515367;54956;56865;6;229
r;270303;54956;161205;11;229
r;113338;54956;96920;0;221
r;70006;54956;35925;0;211
r;384145;54956;153672;11;210
r;270304;54956;160994;11;209
r;2320480;54956;223172;36;208
r;105617;54956;143440;0;206
r;380227;54956;163334;11;199
r;380228;54956;163335;11;199
r;2521119;54956;153497;6;192
r;387943;54956;163823;11;189
r;404546;54956;164896;11;189
r;13425308;54956;27097;15;188
r;13181303;54956;259337;6;184
r;13425302;54956;152888;15;178
r;109365;54956;664;0;171
r;9908042;54956;161848;6;170
r;9906043;54956;163870;6;168
r;8586136;54956;48237;11;164
r;8636786;54956;180273;11;164
r;8636788;54956;180274;11;164
r;8640255;54956;182517;11;164
r;8743502;54956;275601;11;164
r;8748449;54956;281072;11;164
r;8749861;54956;282604;11;164
r;8755131;54956;287480;11;164
r;8755134;54956;287481;11;164
r;8755138;54956;287482;11;164
r;8755139;54956;287483;11;164
r;8757085;54956;289131;11;164
r;8764590;54956;297633;11;164
r;8769246;54956;302784;11;164
r;8774993;54956;309145;11;164
r;8775715;54956;309843;11;164
r;8775748;54956;309882;11;164
r;8623684;54956;154030;11;163
r;8628851;54956;164212;11;163
r;8632068;54956;169483;11;163
r;8773310;54956;307629;11;163
r;13425298;54956;66909;6;162
r;8693509;54956;222031;11;162
r;8707929;54956;242923;11;162
r;8720275;54956;255789;11;162
r;137351;54956;35220;0;161
r;8694268;54956;223279;11;161
r;8895525;54956;233947;6;157
r;13425299;54956;98630;6;154
r;1403391;54956;171870;4;141
r;13425300;54956;35220;6;131
r;13425307;54956;7928;15;128
r;9906097;54956;53314;6;126
r;164131;54956;53314;0;122
r;13425297;54956;49318;6;121
r;262181;54956;20564;15;119
r;13425296;54956;53688;6;118
r;124066;54956;134065;0;116
r;12576735;54956;381132;11;109
r;12684023;54956;354783;11;109
r;12731701;54956;343237;11;109
r;12135337;54956;332294;11;107
r;12761395;54956;336063;11;107
r;12541261;54956;390183;11;106
r;12626841;54956;368914;11;105
r;147820;54956;34898;0;104
r;28500764;54956;103405;32;103
r;114279;54956;33440;0;101
r;12684027;54956;354782;11;101
r;12684907;54956;354563;11;101
r;13639961;54956;151710;6;98
r;1466553;54956;121889;15;98
r;13425310;54956;71467;15;98
r;1305284;54956;73685;0;92
r;1629107;54956;58573;5;91
r;272431;54956;30371;15;89
r;13425305;54956;55384;15;88
r;13425306;54956;154947;15;88
r;12022785;54956;58573;72;85
r;83650;54956;58573;0;81
r;108763;54956;103080;0;81
r;125070;54956;46666;0;81
r;13425303;54956;131605;15;78
r;13425304;54956;91240;15;78
r;13425309;54956;95605;15;78
r;13425311;54956;57307;15;78
r;13425312;54956;35220;15;78
r;13425313;54956;97845;15;78
r;502056;54956;56865;3;76
r;165725;54956;141091;0;71
r;165726;54956;93966;0;70
r;432016;54956;7928;0;70
r;72281121;54956;2937034;11;70
r;33467853;54956;28453;32;67
r;33467855;54956;626;32;67
r;133779;54956;23745;0;66
r;1724902;54956;51109;5;66
r;76236370;54956;3170429;11;66
r;33467857;54956;22264;32;66
r;284201955;54956;324123;999;66
r;284201980;54956;324124;999;66
r;284201999;54956;324125;999;66
r;284202018;54956;324126;999;66
r;284202035;54956;324127;999;66
r;284202056;54956;324128;999;66
r;33467856;54956;4552;32;65
r;10861619;54956;163870;0;64
r;72940078;54956;2953564;11;64
r;33467859;54956;144681;32;63
r;69095367;54956;2843442;11;62
r;108762;54956;95038;0;61
r;134060;54956;152243;0;61
r;10861608;54956;161848;0;61
r;13425290;54956;82147;0;61
r;135943;54956;7780;17;61
r;135944;54956;121080;17;61
r;12022806;54956;19960;17;61
r;147898;54956;105868;0;60
r;432015;54956;151442;0;60
r;2320664;54956;143618;0;60
r;28955743;54956;1761368;11;60
r;28955963;54956;1761311;11;60
r;77806844;54956;3227901;11;60
r;33467854;54956;20202;32;60
r;33467858;54956;120892;32;60
r;10609664;54956;242923;0;59
r;13425291;54956;25282;0;59
r;24959704;54956;1528344;11;59
r;102265611;54956;4900633;11;59
r;10744449;54956;255789;0;58
r;12022789;54956;17023;0;58
r;77090872;54956;3184574;11;58
r;102270848;54956;4900632;11;58
r;121441542;54956;6527882;11;58
r;13425316;54956;32287;17;58
r;9898061;54956;48237;0;57
r;14055778;54956;354783;0;57
r;29036375;54956;1765725;11;57
r;69095372;54956;2843441;11;57
r;121915017;54956;6532182;11;57
r;33467860;54956;90830;32;57
r;9772644;54956;153497;0;56
r;25322;54956;146885;4;56
r;17026397;54956;566913;11;56
r;34246003;54956;2337324;11;56
r;77807116;54956;3227902;11;56
r;16154225;54956;281072;0;55
r;32078997;54956;1978358;11;55
r;107992606;54956;5495248;11;55
r;17935361;54956;578560;11;54
r;47188792;54956;2355291;11;54
r;16930396;54956;566225;11;53
r;13425314;54956;239533;15;53
r;219626;54956;41804;0;52
r;12392586;54956;62165;0;52
r;13425289;54956;146803;0;52
r;19560835;54956;726297;11;52
r;78492369;54956;3245077;11;52
r;95176935;54956;3832484;11;52
r;102265567;54956;4900631;11;52
r;118933532;54956;6065085;11;52
r;54924966;54956;2585996;36;52
r;125068;54956;8528;0;51
r;132899;54956;47352;0;51
r;141492;54956;109420;0;51
r;147900;54956;153766;0;51
r;432014;54956;151852;0;51
r;1803917;54956;51109;0;51
r;77563098;54956;3223545;11;51
r;125833;54956;108166;17;51
r;303467;54956;54956;19;51
r;33798768;54956;14330;32;51
r;33798769;54956;91691;32;51
r;430569;54956;163012;36;51
r;374848662;54956;14744738;11;50
r;282208094;54956;11109153;11;50
r;109484461;54956;5534299;11;50
r;109664867;54956;5537002;11;50
r;113296528;54956;5805642;11;50
r;113794568;54956;5798135;11;50
r;113794911;54956;5798060;11;50
r;113794977;54956;5798018;11;50
r;113794993;54956;5797999;11;50
r;113795166;54956;5797962;11;50
r;115835931;54956;5923299;11;50
r;272178636;54956;10852686;11;50
r;118932018;54956;6065547;11;50
r;118932036;54956;6065541;11;50
r;118933806;54956;6065016;11;50
r;218274823;54956;9768003;11;50
r;121441733;54956;6527835;11;50
r;403526332;54956;15693914;11;50
r;397134625;54956;15491361;11;50
r;403379477;54956;15688542;11;50
r;190682910;54956;8862932;11;50
r;190695915;54956;8864466;11;50
r;190711164;54956;8864463;11;50
r;190855095;54956;8879835;11;50
r;193058727;54956;8918858;11;50
r;193225026;54956;8932082;11;50
r;195506557;54956;9021813;11;50
r;214445865;54956;9526415;11;50
r;214939247;54956;9574802;11;50
r;216457583;54956;9607448;11;50
r;217718566;54956;9728110;11;50
r;217921331;54956;9732748;11;50
r;218273977;54956;9767326;11;50
r;218335006;54956;9773136;11;50
r;218693190;54956;9802603;11;50
r;221474717;54956;9968917;11;50
r;227583605;54956;10048025;11;50
r;227583983;54956;10047909;11;50
r;227599260;54956;10043960;11;50
r;227623008;54956;10034584;11;50
r;227623040;54956;10034582;11;50
r;227623057;54956;10034581;11;50
r;227623111;54956;10034565;11;50
r;227623147;54956;10034560;11;50
r;227623256;54956;10034550;11;50
r;227623454;54956;10034543;11;50
r;227623472;54956;10034542;11;50
r;227623545;54956;10034496;11;50
r;227623557;54956;10034495;11;50
r;227623786;54956;10034479;11;50
r;227623963;54956;10034454;11;50
r;227624013;54956;10034434;11;50
r;227624034;54956;10034431;11;50
r;227624052;54956;10034427;11;50
r;227624110;54956;10034417;11;50
r;227624414;54956;10034346;11;50
r;227624671;54956;10034253;11;50
r;227625025;54956;10034164;11;50
r;227625109;54956;10034148;11;50
r;228279328;54956;10055224;11;50
r;228279570;54956;10055194;11;50
r;232086571;54956;10069493;11;50
r;232086597;54956;10069491;11;50
r;232086640;54956;10069490;11;50
r;232086714;54956;10069483;11;50
r;232086758;54956;10069479;11;50
r;254173404;54956;10349616;11;50
r;234226301;54956;10100170;11;50
r;236648720;54956;10150964;11;50
r;236663671;54956;10139547;11;50
r;236671196;54956;10137434;11;50
r;236672456;54956;10137096;11;50
r;236672589;54956;10137079;11;50
r;236672878;54956;10137052;11;50
r;236672963;54956;10137044;11;50
r;236675425;54956;10136722;11;50
r;236675443;54956;10136721;11;50
r;236675632;54956;10136694;11;50
r;236675652;54956;10136693;11;50
r;236675666;54956;10136692;11;50
r;236675685;54956;10136691;11;50
r;236675728;54956;10136607;11;50
r;236675763;54956;10136604;11;50
r;236675790;54956;10136600;11;50
r;236675905;54956;10136567;11;50
r;236675921;54956;10136566;11;50
r;236676327;54956;10136431;11;50
r;236676427;54956;10136418;11;50
r;236676452;54956;10136414;11;50
r;236677061;54956;10136319;11;50
r;236677132;54956;10136305;11;50
r;236677670;54956;10136251;11;50
r;236678908;54956;10136127;11;50
r;236678945;54956;10136124;11;50
r;236678966;54956;10136122;11;50
r;236678990;54956;10136120;11;50
r;236679014;54956;10136118;11;50
r;236679214;54956;10136095;11;50
r;236679368;54956;10136073;11;50
r;236684303;54956;10135311;11;50
r;236684544;54956;10135291;11;50
r;236688586;54956;10133589;11;50
r;236688632;54956;10133586;11;50
r;236688757;54956;10133576;11;50
r;238928263;54956;10176021;11;50
r;238928411;54956;10175999;11;50
r;238928787;54956;10175942;11;50
r;243205467;54956;10194110;11;50
r;243205532;54956;10194099;11;50
r;243205548;54956;10194097;11;50
r;243205576;54956;10194095;11;50
r;243205588;54956;10194094;11;50
r;243205600;54956;10194093;11;50
r;243205612;54956;10194092;11;50
r;243205632;54956;10194089;11;50
r;243205652;54956;10194086;11;50
r;243205670;54956;10194084;11;50
r;243207573;54956;10193564;11;50
r;243209662;54956;10193191;11;50
r;254918602;54956;10383857;11;50
r;252676232;54956;10312775;11;50
r;252676275;54956;10312769;11;50
r;270760311;54956;10832202;11;50
r;247437620;54956;10297615;11;50
r;247443333;54956;10251184;11;50
r;247443355;54956;10251180;11;50
r;247443848;54956;10251032;11;50
r;275826295;54956;10953369;11;50
r;252667964;54956;10315118;11;50
r;252667281;54956;10315237;11;50
r;252676303;54956;10312766;11;50
r;252667199;54956;10315251;11;50
r;276018941;54956;10955551;11;50
r;270759314;54956;10832381;11;50
r;270761055;54956;10832083;11;50
r;270760827;54956;10832124;11;50
r;270760269;54956;10832206;11;50
r;270759298;54956;10832383;11;50
r;270759064;54956;10832481;11;50
r;275827328;54956;10953273;11;50
r;275826386;54956;10953354;11;50
r;275680667;54956;10942929;11;50
r;253380065;54956;10341560;11;50
r;254173031;54956;10349679;11;50
r;254173084;54956;10349668;11;50
r;254173097;54956;10349667;11;50
r;254173115;54956;10349665;11;50
r;254173211;54956;10349650;11;50
r;254173255;54956;10349644;11;50
