r;23931625;74657;239128;0;1000000
r;73957331;74657;2983124;555;5412
r;3164679;74657;222644;106;628
r;1557698;74657;215024;1;467
r;26070723;74657;241794;36;396
r;1960279;74657;220337;6;364
r;154713;74657;140176;0;335
r;2483207;74657;222842;6;317
r;13605805;74657;229304;6;257
r;198346;74657;136786;0;230
r;1364379;74657;140176;6;200
r;2023290;74657;223173;36;195
r;1897911;74657;74860;6;185
r;10764152;74657;40733;6;177
r;9770474;74657;222842;0;174
r;11420955;74657;283634;6;174
r;13513632;74657;265837;6;173
r;13925857;74657;326373;6;173
r;13261340;74657;68439;6;172
r;3021701;74657;24956;6;170
r;1897913;74657;49293;6;169
r;3023931;74657;244620;6;168
r;597414;74657;146033;5;167
r;9902733;74657;10078;6;167
r;11425055;74657;110773;6;167
r;11429533;74657;91794;6;164
r;1556335;74657;183685;11;164
r;1890401;74657;179717;11;164
r;8658402;74657;194242;11;164
r;8658405;74657;194243;11;164
r;8658407;74657;194244;11;164
r;8658409;74657;194245;11;164
r;8658410;74657;194246;11;164
r;8658411;74657;194247;11;164
r;8658412;74657;194248;11;164
r;8658413;74657;194249;11;164
r;8658415;74657;194250;11;164
r;8658417;74657;194251;11;164
r;8658418;74657;194252;11;164
r;8658420;74657;194253;11;164
r;8658422;74657;194254;11;164
r;8658424;74657;194255;11;164
r;8658425;74657;194256;11;164
r;8658427;74657;194257;11;164
r;8658429;74657;194258;11;164
r;8658430;74657;194259;11;164
r;8658432;74657;194260;11;164
r;8658434;74657;194261;11;164
r;8637282;74657;180818;11;163
r;8677339;74657;205700;11;163
r;8758647;74657;290736;11;163
r;8610767;74657;118348;11;162
r;8694040;74657;222884;11;161
r;11433708;74657;101018;6;158
r;2897351;74657;86640;6;156
r;10768556;74657;264881;6;155
r;10863652;74657;265277;6;155
r;8838557;74657;282820;11;155
r;8838568;74657;307359;11;155
r;8838569;74657;307360;11;155
r;597417;74657;106869;5;154
r;10786020;74657;317929;6;153
r;2915664;74657;248081;6;152
r;10923373;74657;142602;6;152
r;12047045;74657;330964;6;150
r;11255518;74657;265220;6;144
r;10751618;74657;115304;6;141
r;10756904;74657;264880;6;139
r;2083328;74657;17559;6;136
r;10780749;74657;264908;6;136
r;2133759;74657;233133;6;134
r;2229755;74657;220337;0;131
r;9613097;74657;55823;6;127
r;367039207;74657;148362;0;125
r;367039208;74657;15210;0;125
r;11120854;74657;325741;6;125
r;54744909;74657;54157;5;121
r;11864244;74657;96209;11;121
r;11870000;74657;56446;11;121
r;11876617;74657;10845;11;121
r;11130325;74657;325738;6;117
r;1771870;74657;136786;15;117
r;597416;74657;114288;5;115
r;2099314;74657;116477;6;114
r;597413;74657;18562;5;113
r;14415937;74657;329657;6;113
r;198345;74657;10078;0;111
r;11137028;74657;325736;6;110
r;12620679;74657;370442;11;110
r;12620691;74657;370439;11;110
r;12620615;74657;370457;11;109
r;12620637;74657;370452;11;109
r;12620645;74657;370450;11;109
r;12620671;74657;370444;11;109
r;22309282;74657;1198611;128;109
r;597415;74657;120733;5;108
r;12620651;74657;370449;11;108
r;12620699;74657;370437;11;108
r;12722889;74657;345393;11;108
r;1897912;74657;83368;5;107
r;11143646;74657;325731;6;107
r;12620641;74657;370451;11;107
r;12566241;74657;383825;11;106
r;12620633;74657;370453;11;106
r;12620659;74657;370447;11;106
r;12620683;74657;370441;11;106
r;11150267;74657;325728;6;105
r;12620619;74657;370456;11;105
r;12620663;74657;370446;11;105
r;12620675;74657;370443;11;105
r;323697;74657;74657;19;105
r;22309270;74657;1198608;128;105
r;53825196;74657;30084;5;104
r;12620611;74657;370458;11;104
r;12620655;74657;370448;11;104
r;12620667;74657;370445;11;104
r;12620695;74657;370438;11;103
r;22309262;74657;1198606;128;103
r;22309266;74657;1198607;128;103
r;22309274;74657;1198609;128;103
r;22309278;74657;1198610;128;103
r;12620687;74657;370440;11;102
r;12620623;74657;370455;11;101
r;12620629;74657;370454;11;101
r;24979721;74657;140176;35;101
r;22309242;74657;1198601;128;101
r;365257722;74657;14380871;66;100
r;365257719;74657;14380874;66;100
r;367359321;74657;14465542;66;100
r;367359318;74657;14465545;66;100
r;370392511;74657;14573353;66;100
r;370392514;74657;14573350;66;100
r;425328250;74657;16168821;66;100
r;10928808;74657;54794;6;99
r;22309238;74657;1198600;128;99
r;54744911;74657;61801;5;95
r;24979719;74657;83368;35;95
r;2066892;74657;43853;0;93
r;2229769;74657;230938;15;93
r;22309230;74657;1198598;128;93
r;1557688;74657;215023;1;92
r;22309234;74657;1198599;128;91
r;2066890;74657;120733;0;90
r;1367805;74657;171870;4;90
r;11802215;74657;73827;24;89
r;22309226;74657;1198597;128;89
r;53778280;74657;145790;5;87
r;1890404;74657;112137;15;87
r;22309222;74657;1198596;128;87
r;54707670;74657;98382;5;85
r;54744912;74657;29505;5;85
r;437902695;74657;16605914;66;85
r;437902696;74657;16605913;66;85
r;22309218;74657;1198595;128;85
r;437574426;74657;16595343;66;84
r;437574429;74657;16595340;66;84
r;53778365;74657;15303;5;82
r;2101952;74657;225916;6;82
r;54744908;74657;17977;5;81
r;13514390;74657;65081;6;81
r;22309214;74657;1198594;128;81
r;2066891;74657;1650;0;80
r;22309210;74657;1198593;128;79
r;96701779;74657;10246;24;77
r;22309206;74657;1198592;128;77
r;22309627;74657;1198688;128;77
r;11165156;74657;325728;0;76
r;11272153;74657;265220;0;76
r;8915372;74657;234036;6;76
r;22309202;74657;1198591;128;75
r;11178398;74657;325731;0;74
r;2863983;74657;213857;24;74
r;437851759;74657;16605894;24;74
r;437851822;74657;16605918;24;74
r;2066893;74657;148105;0;73
r;1890405;74657;123492;15;73
r;22309198;74657;1198590;128;73
r;11439725;74657;101018;0;72
r;24544806;74657;1483990;6;72
r;11191637;74657;325736;0;71
r;11447947;74657;91794;0;71
r;437387775;74657;16595341;24;71
r;370385;74657;83368;0;70
r;2199025;74657;37571;0;70
r;9888514;74657;55823;0;70
r;13979835;74657;260820;6;70
r;11205037;74657;325738;0;69
r;11456147;74657;110773;0;69
r;2229770;74657;20564;15;69
r;22309286;74657;1198612;128;69
r;22309290;74657;1198613;128;69
r;11464335;74657;283634;0;68
r;11223533;74657;325741;0;67
r;434920372;74657;48501;5;67
r;13603278;74657;225847;6;67
r;72972521;74657;103405;32;67
r;22309186;74657;1198587;128;67
r;22309190;74657;1198588;128;67
r;22309194;74657;1198589;128;67
r;2483209;74657;194243;0;66
r;10799720;74657;317929;0;66
r;10810262;74657;264908;0;66
r;10917556;74657;265277;0;66
r;10944322;74657;54794;0;66
r;10955052;74657;142602;0;66
r;14028248;74657;237445;6;66
r;9872788;74657;234036;0;65
r;22309178;74657;1198585;128;65
r;114053395;74657;5847440;128;65
r;10823170;74657;264881;0;64
r;10831976;74657;40733;0;64
r;10846472;74657;264880;0;64
r;2066894;74657;124919;0;63
r;10857044;74657;115304;0;62
r;2088123;74657;71624;6;62
r;370368819;74657;53223;24;62
r;370368834;74657;14573351;24;62
r;2229761;74657;92955;0;61
r;9704103;74657;17559;0;61
r;365211930;74657;126612;24;61
r;365211947;74657;14380872;24;61
r;367039259;74657;37229;24;61
r;367039276;74657;14465543;24;61
r;27090390;74657;254877;36;61
r;22309174;74657;1198584;128;61
r;22309182;74657;1198586;128;61
r;154712;74657;145790;0;60
r;156622;74657;106869;0;60
r;156624;74657;122409;0;60
r;13804212;74657;370438;0;60
r;13804213;74657;394858;0;60
r;13804219;74657;370455;0;60
r;179843;74657;17559;10;60
r;29371762;74657;1791168;11;60
r;102361734;74657;4901603;11;60
r;2052964;74657;223172;36;60
r;9830131;74657;24956;0;59
r;9834584;74657;244620;0;59
r;10880751;74657;194249;0;59
r;13804214;74657;394859;0;59
r;44070;74657;146885;4;59
r;185379;74657;36886;10;59
r;13786784;74657;394862;11;59
r;13786787;74657;394861;11;59
r;13786797;74657;394857;11;59
r;52491194;74657;2560561;11;59
r;102413580;74657;4903302;11;59
r;442651975;74657;16605946;66;59
r;417151079;74657;15990905;128;59
r;2229753;74657;194252;0;58
r;2483210;74657;194255;0;58
r;12473664;74657;179717;0;58
r;13804211;74657;394857;0;58
r;102358647;74657;4901602;11;58
r;102359658;74657;4901598;11;58
r;102361525;74657;4901600;11;58
r;103098609;74657;4904133;11;58
r;2647140;74657;43601;24;58
r;2229754;74657;194257;0;57
r;13804220;74657;394862;0;57
r;2540156;74657;215896;9;57
r;13786781;74657;394863;11;57
r;102415366;74657;4903304;11;57
r;1890402;74657;34148;15;57
r;14805299;74657;110231;17;57
r;22309162;74657;1198581;128;57
r;9803567;74657;86640;0;56
r;9811568;74657;248081;0;56
r;13804221;74657;370456;0;56
r;13786794;74657;394858;11;56
r;102358234;74657;4901596;11;56
r;102358906;74657;4901597;11;56
r;102358754;74657;4901595;11;56
r;54744907;74657;2585996;36;56
r;198347;74657;79580;0;55
r;198348;74657;82003;0;55
r;2229760;74657;92226;0;55
r;13804216;74657;370443;0;55
r;13804217;74657;394861;0;55
r;13804222;74657;370447;0;55
r;14004396;74657;282820;0;55
r;13786793;74657;394859;11;55
r;52452702;74657;2550071;11;55
r;52460278;74657;2534550;11;55
r;102415145;74657;4903303;11;55
r;97126589;74657;151440;24;55
r;13804223;74657;394863;0;54
r;2543979;74657;233008;9;54
r;2610194;74657;43853;9;54
r;97126584;74657;83368;17;54
r;97126592;74657;164508;24;54
r;188572;74657;73827;0;53
r;9723424;74657;116477;0;53
r;9728635;74657;225916;0;53
r;9736949;74657;233133;0;53
r;13804218;74657;370444;0;53
r;27772986;74657;215018;5;53
r;13786790;74657;394860;11;53
r;1890403;74657;52255;15;53
r;1943405;74657;29786;15;53
r;1943406;74657;92226;15;53
r;2229768;74657;13943;15;53
r;2694253;74657;218648;15;53
r;3194810;74657;5955;15;53
r;22309166;74657;1198582;128;53
r;22309170;74657;1198583;128;53
r;3067764;74657;194244;0;52
r;13804215;74657;394860;0;52
r;13804224;74657;370448;0;52
r;13804225;74657;370458;0;52
r;96701786;74657;70086;6;52
r;52448593;74657;2558804;11;52
r;102358875;74657;4901599;11;52
r;102377882;74657;4902009;11;52
r;2483206;74657;222644;17;52
r;14841666;74657;12704;24;52
r;96701784;74657;228075;28;52
r;2453415;74657;38788;0;51
r;9713514;74657;71624;0;51
r;28429874;74657;396247;6;51
r;98684719;74657;4326614;11;51
r;102359844;74657;4901601;11;51
r;96701782;74657;119520;24;51
r;393950;74657;135479;32;51
r;29786078;74657;1824139;11;50
r;195335630;74657;9012754;11;50
r;195335713;74657;9012753;11;50
r;373527508;74657;14688834;11;50
r;419583543;74657;16035013;11;50
r;210561458;74657;6947595;333;50
r;22309158;74657;1198580;128;49
r;1646327;74657;217817;36;48
r;2242383;74657;250117;36;47
r;22309307;74657;1198617;128;47
r;97126585;74657;118627;0;46
r;50460877;74657;2365749;11;46
r;15439726;74657;36482;0;45
r;54139419;74657;2586627;4;45
r;54178548;74657;2586629;4;45
r;54237479;74657;2410682;11;45
r;115103820;74657;5898683;11;45
r;471350122;74657;15418905;11;45
r;96701781;74657;215727;58;45
r;9687846;74657;74860;0;44
r;9687848;74657;49293;0;44
r;443987;74657;36482;3;44
r;55625865;74657;2457946;11;43
r;470484438;74657;17329822;11;43
r;414076741;74657;15901065;128;43
r;114207407;74657;5864833;140;43
r;3067762;74657;194247;0;42
r;27775997;74657;245478;0;42
r;61606256;74657;140429;0;42
r;96701775;74657;183685;0;42
r;80359502;74657;267642;6;42
r;2660467;74657;214603;9;42
